service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
NCT:PB0002362:172:78:16,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:17,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:18,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:19,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:20,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:21,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:22,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:23,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:24,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:25,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:26,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:27,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:28,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:29,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:30,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:31,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:32,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:33,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:34,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:35,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:36,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:37,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:38,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:39,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:40,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:41,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:42,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:43,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:44,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:45,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:46,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:47,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:48,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:49,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:50,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:51,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:52,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:53,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:54,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:55,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:56,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:57,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:58,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:59,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:60,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:61,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:62,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:63,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:64,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:65,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:66,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:67,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:68,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:69,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:70,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:71,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:72,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:73,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:74,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:75,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:76,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:77,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:78,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:79,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:80,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:81,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:82,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:83,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:84,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:85,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:86,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:87,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:88,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:89,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:90,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:91,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:92,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:93,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:94,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:95,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:96,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:97,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:98,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:99,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:100,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:101,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:102,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:103,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:104,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:105,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:106,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:107,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:108,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:109,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:110,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:111,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:112,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:113,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:114,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:115,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:116,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:117,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:118,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:119,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:120,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:121,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:122,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:123,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:124,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:125,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:126,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:127,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:128,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:129,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:130,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:131,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:132,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:133,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:134,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:135,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:136,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:137,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:138,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:139,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:140,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:141,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:142,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:143,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:144,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:145,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:146,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:147,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:148,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:149,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:150,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:151,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:152,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:153,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:154,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:155,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:156,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:157,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:158,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:159,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:160,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:161,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:172:78:162,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:163,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:164,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:165,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:166,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:167,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:168,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:169,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:170,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:171,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:172,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:173,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:174,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:175,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:176,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:177,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:178,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:179,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:180,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:181,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:182,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:183,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:184,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:185,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:186,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:172:78:187,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:188,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:189,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:190,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:191,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:192,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:193,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:194,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:195,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:196,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:197,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:198,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:172:78:199,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79B:1,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79B:2,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79B:3,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79B:4,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79B:5,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79B:6,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79B:7,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79B:8,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79B:9,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79B:10,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79B:11,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79A:12,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:13,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79A:14,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:15,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:16,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79A:17,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:18,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79A:19,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:20,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79A:21,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:22,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79A:23,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:24,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79A:25,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:26,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79A:27,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:28,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79A:29,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79A:30,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:31,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:32,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79A:33,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:34,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79A:35,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:36,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79A:37,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:38,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:39,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:40,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79A:41,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:42,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79A:43,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:44,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79A:45,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:46,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79A:47,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:48,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79A:49,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:50,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79A:51,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:52,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79A:53,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:54,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79A:55,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79A:56,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:57,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:58,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79A:59,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79A:60,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:61,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:62,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:63,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:64,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:65,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:66,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:67,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:68,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:69,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:70,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:71,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:72,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:73,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:74,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:75,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:76,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:77,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:78,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:79,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:80,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:81,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:82,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:83,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:84,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:85,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:86,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:87,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:88,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:89,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:90,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:91,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:92,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:93,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:94,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:95,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:96,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:97,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:98,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:99,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:100,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:101,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:102,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:103,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:104,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:105,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:106,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:107,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:108,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:109,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:110,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:111,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:112,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:113,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:114,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:115,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:116,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:117,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:118,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:119,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:120,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:121,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:122,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:123,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:124,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:125,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:126,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:127,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:128,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:129,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:130,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:131,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:132,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:133,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:134,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:135,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:136,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:137,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:138,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:139,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:140,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:141,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:142,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:143,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:144,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:145,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:146,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:147,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:148,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:149,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:150,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:151,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:152,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:153,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:154,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:155,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:156,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:157,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:158,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:159,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:160,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:161,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:162,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:163,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:164,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:165,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:166,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:167,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:168,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:169,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:170,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:171,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:172,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:173,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:174,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:175,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:176,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:177,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:178,0,0,0,0,0,1,0,20251124,20251213
NCT:PB0002362:173:79:179,0,0,0,0,0,0,1,20251124,20251213
NCT:PB0002362:173:79:180,1,1,1,1,1,0,0,20251124,20251213
NCT:PB0002362:173:79:181,0,0,0,0,0,1,0,20251124,20251213
